id,cds_faithful,cds_distracted,cds_diff,len_faithful,len_distracted,len_diff,context_drop,question_rise,total_shift
0,0.7639557812375203,0.7316851921745734,0.032270589062946886,4817,4222,595,74.81669619085733,-17.44392964243889,57.37276654841844
1,0.8742913465832277,0.5273197014589802,0.3469716451242475,8758,3656,5102,144.74760937551036,34.59716486930847,179.34477424481884
2,0.8065270561820707,0.6654163969950864,0.1411106591869843,4898,4517,381,-240.25330243771896,132.85708418488503,-107.39621825283393
3,0.8177760886701441,0.758750495640684,0.05902559302946009,6095,5659,436,1.8406137893907726,30.002167478203773,31.842781267594546
4,0.5739177895614977,0.566329687006795,0.007588102554702769,4343,5586,-1243,-40.261469089542516,45.76366889476776,5.502199805225246
5,0.6918354802253751,0.6557265407167535,0.036108939508621596,4443,3689,754,-212.03419930161908,121.56947100162506,-90.46472829999402
6,0.6128165644137887,0.20195339262493747,0.41086317178885123,6151,3656,2495,481.8414721697336,-113.3856309093535,368.4558412603801
7,0.6265951222671211,0.7297975676429113,-0.10320244537579015,5076,6666,-1590,-492.95373319857754,118.82452046871185,-374.1292127298657
8,0.8569462901768454,0.8110701178821413,0.04587617229470409,4746,7226,-2480,46.22829919133801,3.9415383636951447,50.169837555033155
9,0.8147124360162261,0.8578936584931781,-0.043181222476952,5846,7656,-1810,62.87835020432249,-23.68612139672041,39.19222880760208
10,0.8509336827924207,0.8461464135693615,0.004787269223059165,4708,5774,-1066,-48.0500834279228,9.621666640043259,-38.42841678787954
11,0.5652430355638153,0.845833991993449,-0.2805909564296337,6199,6945,-746,-522.9009292734554,-21.686602354049683,-544.5875316275051
12,0.8291108508883929,0.8288674286541016,0.00024342223429130172,4176,3245,931,22.672082398086786,-3.0850031822919846,19.5870792157948
13,0.7501122625437996,0.6671899568563436,0.08292230568745595,5313,5922,-609,-50.59995519428048,41.55005964636803,-9.049895547912456
14,0.8590156244128196,0.6539185255537053,0.2050970988591143,6026,4708,1318,170.7287978453096,11.738912791013718,182.46771063632332
15,0.4897309641904633,0.5279377336056198,-0.038206769415156494,3848,4199,-351,-18.23064709128812,-19.31461238861084,-37.54525947989896
16,0.9252999166827451,0.9300562664530365,-0.004756349770291379,4616,2631,1985,-146.6704609915614,8.704541727900505,-137.9659192636609
17,0.6424357719520443,0.7767237163627321,-0.1342879444106878,3997,6199,-2202,-2.2872648449847475,-51.98975431919098,-54.27701916417573
18,0.9334706149651952,0.45763980411449207,0.47583081085070317,2631,6437,-3806,-66.67984813987277,571.0102184787393,504.3303703388665
19,0.6721223098603055,0.9107894788996448,-0.23866716903933927,4669,6095,-1426,260.9500039195409,-242.56740155816078,18.382602361380123
20,0.684169772075361,0.5565457109768276,0.12762406109853341,4142,4580,-438,-307.5118782715872,245.04043808579445,-62.471440185792744
21,0.7436866687949233,0.5251798844457747,0.2185067843491486,4850,8382,-3532,-193.93284227582626,240.99280032515526,47.059958049329
22,0.8098385411090091,0.83538431180975,-0.025545770700740933,6084,4971,1113,-30.740160883171484,3.168188937008381,-27.571971946163103
23,0.8158336856255054,0.6797815966161319,0.1360520890093735,3640,3689,-49,-273.7839758216869,180.40042865276337,-93.38354716892354
24,0.8063488870783057,0.8561256346072124,-0.049776747528906706,5116,6095,-979,-216.97119686554652,24.659260377287865,-192.31193648825865
25,0.7520151701707652,0.7050919365083633,0.04692323366240192,7187,5846,1341,118.51357857161202,-7.802481651306152,110.71109692030586
26,0.6929569590067056,0.6741332938609764,0.018823665145729196,10372,4373,5999,30.250276335747913,-3.5410165190696716,26.70925981667824
