id,cds_faithful,cds_distracted,cds_diff,len_faithful,len_distracted,len_diff,context_drop,question_rise,total_shift
0,0.5450657193207955,0.7285844027528531,-0.18351868343205757,3105,3084,21,-26.17530747188721,-2.8976023197174072,-29.072909791604616
1,0.73727646522474,0.5270746366476623,0.2102018285770777,2830,2549,281,19.471862515900284,10.005916520953178,29.477779036853462
2,0.5443719697733359,0.5426118822715968,0.0017600875017390605,3295,3319,-24,17.735864117741585,-12.452830731868744,5.283033385872841
3,0.8022087641027453,0.5766464357696397,0.22556232833310563,3066,2743,323,71.37531950592529,-0.9621296525001526,70.41318985342514
4,0.482901290347182,0.5156721072088031,-0.03277081686162109,2567,2991,-424,34.955463782767765,-45.985069278627634,-11.029605495859869
5,0.6123496232375378,0.49519002188747824,0.1171596013500596,3133,3875,-742,12.85557944024913,6.409118577837944,19.264698018087074
6,0.6134300408928753,0.9748681851009228,-0.36143814420804743,3717,4767,-1050,-464.0907472963445,-3.69818127900362,-467.7889285753481
7,0.7748953890356026,0.6840859971963276,0.09080939183927506,5354,5997,-643,47.48039326875005,-5.954695016145706,41.52569825260434
8,0.7527486570732721,0.5975272942811585,0.15522136279211363,3158,3208,-50,-0.6129975854419172,9.874059863388538,9.261062277946621
9,0.6151656001509077,0.23840698941641197,0.37675861073449574,2758,1968,790,32.38895197422244,2.599350854754448,34.988302828976884
10,0.5972752404221031,0.5739591258895292,0.023316114532573873,3668,2921,747,1.0046866382472217,1.168373167514801,2.1730598057620227
11,0.14350364639001983,0.7665468550205884,-0.6230432086305686,3723,5478,-1755,-42.07953076902777,-45.802803800441325,-87.8823345694691
12,0.7248996628379684,0.6082120773059058,0.1166875855320626,2881,3110,-229,16.94532735418761,3.3854062110185623,20.330733565206174
13,0.6083328281579059,0.9478994759114773,-0.33956664775357137,5145,2520,2625,-324.350662244251,-3.0864090621471405,-327.43707130639814
14,0.799908585921146,0.7191267700085154,0.08078181591263056,3495,5408,-1913,45.66875418787822,-5.508480705320835,40.160273482557386
15,0.5988351397244822,0.4938693008517809,0.10496583887270133,3131,3071,60,6.825587216182612,2.9375313967466354,9.763118612929247
16,0.7664763639625622,0.4709047836799517,0.29557158028261055,2746,3007,-261,28.860515690932516,12.379962965846062,41.24047865677858
17,0.673690256032972,0.7005733214015628,-0.026883065368590864,3255,5352,-2097,5.835831944248639,-5.01834075152874,0.8174911927198991
18,0.13753542221732656,0.6916606869641213,-0.5541252647467947,1995,3084,-1089,-47.77737751649693,-61.46489971037954,-109.24227722687647
19,0.6230631376568883,0.5956037650306445,0.02745937262624376,3796,3087,709,-8.470910281059332,8.200747922062874,-0.27016235899645835
20,0.5927105172044973,0.593779783983325,-0.0010692667788276822,2768,2612,156,0.8095860061584972,-0.6022889614105225,0.20729704474797472
21,0.7218649540325526,0.5567129239589975,0.16515203007355506,3111,3292,-181,37.36923863179982,-3.6567118614912033,33.712526770308614
22,0.9648193564938689,0.5701414847592358,0.3946778717346331,2520,2778,-258,338.5340131497942,3.1742260605096817,341.7082392103039
23,0.8508801590723651,0.6494495274118693,0.2014306316604958,3434,2921,513,45.03121652104892,5.4639700800180435,50.49518660106696
24,0.5594357984207622,0.7697549032842786,-0.21031910486351646,2881,2721,160,-41.019925678381696,-1.5766934156417847,-42.59661909402348
25,0.23777564154800343,0.58737652767891,-0.34960088613090656,2439,3022,-583,-18.842602586373687,-16.762971461750567,-35.605574048124254
26,0.7978111936379682,0.5644895143695119,0.23332167926845626,5695,3122,2573,44.308874122216366,6.2340129762887955,50.54288709850516
27,0.8968377089953667,0.6300905126410423,0.2667471963543244,4905,2959,1946,66.08488711429527,3.696068864315748,69.78095597861102
28,0.7858087017414124,0.5918627387955617,0.19394596294585065,2644,3243,-599,43.17030375520699,4.484792411327362,47.65509616653435
29,0.6472154851538495,0.16445814121884028,0.48275734393500924,2876,1995,881,25.258479030104354,49.96334911696613,75.22182814707048
30,0.18112095037176656,0.7513103640743439,-0.5701894137025774,2905,2914,-9,-73.2283495515585,-45.74911495298147,-118.97746450453997
31,0.6749589565084275,0.9505326243680218,-0.27557366785959425,3595,3278,317,-260.9277095150901,-0.102304607629776,-261.0300141227199
32,0.5548264606565048,0.6040297256371149,-0.04920326498061012,2360,3792,-1432,0.6810399959795177,-5.971610605716705,-5.290570609737188
