id,cds_faithful,cds_distracted,cds_diff,len_faithful,len_distracted,len_diff,context_drop,question_rise,total_shift
0,0.8407460754770014,0.6230536143481108,0.21769246112889062,4817,5283,-466,58.42169035191182,2.3018513321876526,60.72354168409947
1,0.7391854893187093,0.358386612963325,0.3807988763553843,8758,4119,4639,42.49053335643839,3.430153053253889,45.92068640969228
2,0.6756524518624711,0.8129220953368067,-0.13726964347433557,4898,5922,-1024,-44.48350946116261,0.3822851926088333,-44.10122426855378
3,0.7305026781156696,0.9031214711175741,-0.17261879300190452,6095,9655,-3560,-101.32416870584711,-1.9270748794078827,-103.251243585255
4,0.6704407471706956,0.6245429687808725,0.04589777838982312,4343,4069,274,5.123149369494058,-0.4218571409583092,4.701292228535749
5,0.6201944022329517,0.7187701184748511,-0.09857571624189931,4443,3740,703,-23.823145566973835,-0.8853769600391388,-24.708522527012974
6,0.7504722386438092,0.6047939656087048,0.1456782730351044,6151,6303,-152,21.646197248948738,3.6642332412302494,25.310430490178987
7,0.715188448761698,0.6913094431711343,0.023879005590563662,5076,8394,-3318,16.30063653405523,-2.8164141699671745,13.484222364088055
8,0.6386260328279552,0.9023072482742094,-0.2636812154462542,4746,5927,-1181,-116.24117493000813,-4.301764488220215,-120.54293941822834
9,0.8232050262633684,0.7532591394331188,0.0699458868302496,5846,7164,-1318,0.34868826798629016,9.011607095599174,9.360295363585465
10,0.6174892761075856,0.952872490381634,-0.3353832142740484,4708,5282,-574,-416.4973539994098,-0.24994692206382751,-416.74730092147365
11,0.9044952725658413,0.6494925133465462,0.25500275921929505,6199,6572,-373,102.91704873915296,3.9036318734288216,106.82068061258178
12,0.6086724870570731,0.6602786213592814,-0.051606134302208284,4176,4772,-596,7.469412678270601,-9.760646224021912,-2.291233545751311
13,0.7445605457932372,0.8006058164466401,-0.05604527065340292,5313,5846,-533,-14.30909998959396,-1.3366684094071388,-15.6457683990011
14,0.6711331345652091,0.7190361408837959,-0.047903006318586794,6026,6339,-313,-22.286699193064123,4.531692896038294,-17.75500629702583
15,0.5644623851146983,0.7784573608355093,-0.21399497572081105,3848,6199,-2351,-22.120026243734173,-22.22235658019781,-44.342382823931985
16,0.6241391376628773,0.7017405709346256,-0.07760143327174829,4616,5766,-1150,-3.9935444636503235,-5.082553144544363,-9.076097608194686
17,0.8367821664354254,0.5972325642605839,0.23954960217484145,3997,2242,1755,118.9639215375064,-11.104963511228561,107.85895802627783
18,0.7949787330631368,0.7519141704125054,0.04306456265063141,2631,5382,-2751,20.345830528996885,-2.0885169953107834,18.2573135336861
19,0.7548171801540007,0.734724714687631,0.02009246546636967,4669,9442,-4773,7.833906024636235,-0.6919897049665451,7.14191631966969
20,0.5077717936257969,0.7272458906810283,-0.21947409705523135,4142,5813,-1671,-52.50308213639073,4.910167388617992,-47.59291474777274
21,0.5399195465955926,0.3175958733779309,0.22232367321766172,4850,4043,807,14.699180048308335,14.498280744999647,29.197460793307982
22,0.786789478452986,0.7924232961367584,-0.0056338176837724685,6084,8411,-2327,-12.992803164292127,3.6975099071860313,-9.295293257106096
23,0.7602643879316714,0.6179524299462295,0.14231195798544194,3640,4297,-657,54.026570830726996,-9.179376900196075,44.84719393053092
24,0.708770388452622,0.8237195510426383,-0.11494916259001631,5116,10335,-5219,-43.88765550300013,1.682367004454136,-42.205288498546
25,0.5705213545893213,0.4970536370210713,0.07346771756824999,7187,519,6668,22.2467756861588,-6.312208883464336,15.934566802694462
26,0.8317749932724289,0.6234040372942742,0.2083709559781547,10372,6298,4074,57.32686551392544,5.519649397581816,62.846514911507256
27,0.708533296290592,0.5710029799485331,0.13753031634205892,5133,6447,-1314,2.471387520665303,15.159619152545929,17.631006673211232
28,0.6682860044388765,0.730220363155021,-0.0619343587161445,7164,3887,3277,31.698013372602873,-23.94648600369692,7.751527368905954
29,0.5441188106206144,0.6961377146329706,-0.15201890401235618,5001,4971,30,-17.479762028320692,-4.6695494800806046,-22.149311508401297
30,0.6914361726408648,0.543640510514001,0.1477956621268638,3740,3689,51,43.2891851561144,-6.601513251662254,36.687671904452145
31,0.4908059449431002,0.7152085870665489,-0.22440264212344868,4373,6465,-2092,-12.191437828179915,-15.478290103375912,-27.669727931555826
32,0.7301854540494501,0.527283575183382,0.20290187886606814,3454,4282,-828,22.577429813798517,11.162682861089706,33.74011267488822
33,0.7628800669953044,0.6493619522527216,0.11351811474258278,3171,5092,-1921,28.659326247347053,-1.6013907361775637,27.05793551116949
34,0.6404704685462745,0.584029554195266,0.05644091435100851,5331,5475,-144,4.831920085882302,1.0000237375497818,5.831943823432084
35,0.6755078824213163,0.7791906855286462,-0.10368280310732991,5365,6199,-834,-39.659407001396175,4.58339387178421,-35.076013129611965
36,0.6973193418088312,0.7288024546348615,-0.031483112826030335,5496,6925,-1429,-20.679451306001283,4.193113230168819,-16.486338075832464
37,0.6152301717410099,0.8535857779379638,-0.23835560619695384,4679,10372,-5693,-65.1568427097518,-3.692527860403061,-68.84937057015486
38,0.6513513858826064,0.6462755332331928,0.005075852649413681,4676,4616,60,-6.511232012417167,2.818110443651676,-3.6931215687654912
39,0.7224152352877607,0.5312321293796266,0.19118310590813414,4877,3040,1837,29.217301898286678,4.170059729367495,33.38736162765417
40,0.7839125048580469,0.3157374405580834,0.4681750642999635,10669,6074,4595,57.75270701054251,22.419484473764896,80.1721914843074
41,0.6963637879817687,0.6974944309311558,-0.0011306429493871395,5643,8758,-3115,-5.633397679310292,4.28795875236392,-1.3454389269463718
42,0.7585449396308512,0.6003325373377623,0.15821240229308897,5035,5705,-670,99.01438782952027,-14.625226885080338,84.38916094443994
43,0.8763924074631134,0.5825148235274236,0.29387758393568986,2959,4043,-1084,119.86548182310071,-4.384211324155331,115.48127049894538
44,0.5949053767673284,0.6745700192492402,-0.07966464248191185,3679,6925,-3246,-1.7917475309805013,-8.237443659454584,-10.029191190435085
45,0.5707210438133932,0.7256436351722589,-0.15492259135886577,5939,6042,-103,-4.8151869614375755,-11.062473952770233,-15.877660914207809
46,0.6012503671581112,0.756188997310124,-0.1549386301520128,3689,3454,235,-20.477511336561292,-5.620481140911579,-26.09799247747287
47,0.5478166812164992,0.716565195449505,-0.16874851423300585,2242,5365,-3123,-10.230843224970158,-6.57929078117013,-16.810134006140288
48,0.7183089645244058,0.7295266753793083,-0.011217710854902418,9442,8706,736,-6.517008414200973,2.7169555984437466,-3.800052815757226
49,0.7364717149158911,0.6250111182312323,0.1114605966846588,5858,4898,960,13.109778235666454,4.088739700615406,17.19851793628186
50,0.5751948367811675,0.5875083502912749,-0.012313513510107454,3731,6724,-2993,-21.839443263132125,11.923599898815155,-9.91584336431697
51,0.691240698459501,0.7795712755500913,-0.08833057709059033,5785,3887,1898,-14.364615998696536,-3.3030194640159607,-17.667635462712497
52,0.8059510462725621,0.7372431808981669,0.06870786537439522,9096,8382,714,10.22437718231231,4.089409790933132,14.313786973245442
53,0.6572359489925945,0.5892602823602663,0.06797566663232824,4478,4419,59,20.764012501225807,-2.742654286324978,18.02135821490083
54,0.7256433897764893,0.6985547122911251,0.027088677485364254,5836,4080,1756,-5.824184296536259,4.153184846043587,-1.6709994504926726
55,0.689356401030615,0.6902469919115156,-0.0008905908809005991,6339,5836,503,9.347358199185692,-4.11849881708622,5.228859382099472
56,0.6395122656528857,0.747185688347718,-0.10767342269483238,6367,5858,509,2.270249227352906,-10.739156223833561,-8.468906996480655
57,0.83313164050675,0.7614542173689314,0.07167742313781866,4316,8411,-4095,17.07623849331867,4.799928434193134,21.876166927511804
58,0.728792755433731,0.740340687357768,-0.011547931924037025,5842,5858,-16,3.6018254972295836,-2.204737387597561,1.3970881096320227
59,0.8930982530421153,0.6780208710398652,0.21507738200225013,8217,2621,5596,132.48686041659676,1.6658641956746578,134.1527246122714
60,0.42964589962252564,0.9518964395817094,-0.5222505399591838,3859,5282,-1423,-434.3473150469363,-7.219575610011816,-441.5668906569481
61,0.6680571076726134,0.7126254758593937,-0.04456836818678034,4772,5618,-846,-19.96207381761633,3.8314672634005547,-16.130606554215774
62,0.6732648534218912,0.609232776181337,0.06403207724055426,4335,5331,-996,13.513922450190876,-1.6856859624385834,11.828236487752292
63,0.739720483033093,0.6199123333698242,0.1198081496632688,5813,4297,1516,23.069387690979056,0.23791399598121643,23.307301686960272
64,0.6552397083027,0.42513768362262455,0.2301020246800754,4069,4231,-162,-0.9739729422144592,24.95129833370447,23.977325391490012
65,0.5758731201881254,0.6499550563557257,-0.07408193616760028,5871,5869,2,-16.5723360531847,2.3110240809619427,-14.261311972222757
66,0.6052121842585776,0.694020762793556,-0.08880857853497837,519,7163,-6644,-38.18905456189532,8.410495936870575,-29.778558625024743
67,0.7081826331314071,0.6129724489050545,0.09521018422635252,5259,3294,1965,26.296277697663754,-3.0782494246959686,23.218028272967786
68,0.7115265752439158,0.7653957487452528,-0.05386917350133702,6666,7757,-1091,-2.5806982492795214,-4.5852702632546425,-7.165968512534164
69,0.6343688665920902,0.6142646308507147,0.020104235741375542,5016,5939,-923,15.31016213085968,-6.406181026250124,8.903981104609556
70,0.819625269379701,0.46218308152338217,0.35744218785631887,6701,4231,2470,49.99275391816627,16.105125218629837,66.09787913679611
