id,cds_faithful,cds_distracted,cds_diff,len_faithful,len_distracted,len_diff,context_drop,question_rise,total_shift
0,0.6602515966494584,0.6165791253734393,0.04367247127601914,540,1065,-525,4.880229253787547,-1.2290089651942253,3.651220288593322
1,0.7042607515596494,0.6604505532341914,0.04381019832545796,787,668,119,-24.702633732929826,13.369323387742043,-11.333310345187783
2,0.7265217540566575,0.6081133151833287,0.11840843887332886,738,858,-120,28.04747282527387,-2.1522708609700203,25.89520196430385
3,0.7247265713820501,0.613345527205897,0.11138104417615313,1779,1271,508,19.828177887015045,-0.1362099051475525,19.691967981867492
4,0.7441377330885295,0.6112598981853108,0.1328778349032187,858,690,168,15.269059455022216,5.273193784058094,20.54225323908031
5,0.7210549815697492,0.5504428617286924,0.17061211984105684,1017,808,209,10.918866775929928,5.646342389285564,16.565209165215492
6,0.7147414523140491,0.591533436707331,0.12320801560671801,1073,394,679,13.184011931531131,3.4441653341054916,16.628177265636623
7,0.7335093621126347,0.519818007892445,0.2136913542201897,394,586,-192,16.64576298929751,5.736648492515087,22.382411481812596
8,0.7633985108427448,0.7944446803825204,-0.03104616953977557,519,257,262,0.8922559227794409,-1.9113885685801506,-1.0191326458007097
9,0.6700597221435173,0.5757586134892092,0.09430110865430807,1034,677,357,-9.816560473293066,12.12956289947033,2.3130024261772633
10,0.8039023492757617,0.46643338684983193,0.3374689624259297,627,760,-133,22.79041056148708,14.182475885376334,36.97288644686341
11,0.746946384427728,0.5239279854931189,0.22301839893460906,795,838,-43,11.527364179491997,15.331246666610241,26.858610846102238
12,0.6772544350851034,0.6094707823738928,0.06778365271121056,593,1779,-1186,12.620823214761913,-2.252313017845154,10.368510196916759
13,0.6732628560134607,0.5397469997310017,0.133515856282459,574,1073,-499,9.48607974871993,2.1879255771636963,11.674005325883627
14,0.7273129132816535,0.6081579437301826,0.11915496955147087,1103,1824,-721,3.9928532503545284,8.806548304855824,12.799401555210352
15,0.93098857591632,0.5685519821177563,0.36243659379856374,881,869,12,151.06757150683552,4.460300549864769,155.5278720567003
16,0.7203340978596395,0.4958599403072475,0.22447415755239203,852,638,214,11.797761499881744,15.161789447069168,26.959550946950912
17,0.736762777512436,0.5665100835599046,0.1702526939525314,1024,1230,-206,7.408764651976526,4.6339567974209785,12.042721449397504
18,0.6193617114626464,0.6567755498825408,-0.03741383841989443,554,1065,-511,-37.90229548327625,17.39923271536827,-20.503062767907977
19,0.6583671498307744,0.5779117688439755,0.08045538098679883,636,586,50,-0.515300233848393,3.6306036561727524,3.1153034223243594
20,0.6858242359049769,0.7348266532781902,-0.049002417373213314,658,568,90,-18.89932026527822,6.702953606843948,-12.196366658434272
21,0.6810948677179851,0.6447907978656968,0.03630406985228829,519,257,262,-16.2336069624871,11.096850112080574,-5.1367568504065275
22,0.6337967307674485,0.5920043706001747,0.04179236016727372,838,610,228,11.944945552386343,-4.902721203863621,7.042224348522723
23,0.5679005731455621,0.5898645451977692,-0.021963972052207126,598,925,-327,1.866737436503172,-4.7903406620025635,-2.9236032254993916
24,0.5988340980919741,0.5234683132586176,0.07536578483335643,800,176,624,17.60234608128667,-6.207526072859764,11.394820008426905
25,0.7280814734668305,0.5405215619515821,0.18755991151524842,797,637,160,-0.23273160308599472,8.806174915283918,8.573443312197924
26,0.696082798535752,0.5431047671428877,0.15297803139286426,924,688,236,8.354374438524246,3.977032206952572,12.331406645476818
27,0.6792443277016389,0.6483829837909382,0.030861343910700723,1190,1824,-634,11.17487115226686,-4.327735930681229,6.847135221585631
28,0.6237578131815098,0.48855885717876474,0.13519895600274506,704,541,163,14.84615589119494,0.03639058768749237,14.882546478882432
29,0.6652978279955118,0.6282458470317105,0.037051980963801356,622,881,-259,-26.852008963003755,17.460973098874092,-9.391035864129663
30,0.6761215696569667,0.6024713990005836,0.07365017065638313,687,1047,-360,12.599942861124873,0.5402395874261856,13.140182448551059
31,0.6529597100198589,0.4113480326372101,0.24161167738264877,568,545,23,12.573582947254181,12.157799035310745,24.731381982564926
32,0.6345851957710424,0.5655877491076788,0.0689974466633636,257,875,-618,-14.184894790872931,13.142376400530338,-1.0425183903425932
33,0.62508648892615,0.5628575379157656,0.06222895101038439,527,610,-83,9.965963991358876,-2.0824080109596252,7.883555980399251
34,0.6614624099157211,0.48688914806532707,0.17457326185039407,638,689,-51,2.7787017971277237,13.809402115643024,16.588103912770748
35,0.7787182095488832,0.6090103861935703,0.16970782335531287,610,264,346,29.57218588888645,8.688692092895508,38.26087798178196
36,0.7476277666947595,0.541868490520986,0.20575927617377354,971,746,225,12.937914631329477,10.429309993982315,23.367224625311792
37,0.6040309201221385,0.5619410580173462,0.042089862104792375,776,838,-62,-8.248280568048358,8.812139585614204,0.5638590175658464
38,0.7262190376030289,0.5660623630460744,0.16015667455695448,543,799,-256,1.4513196013867855,5.242571793496609,6.693891394883394
39,0.6657720568605235,0.5293162185339426,0.13645583832658092,762,176,586,-3.2191343419253826,14.940209440886974,11.721075098961592
40,0.6501368689890251,0.5245060530970701,0.12563081589195502,549,638,-89,-1.593780366703868,10.515055552124977,8.92127518542111
