id,cds_faithful,cds_distracted,cds_diff,len_faithful,len_distracted,len_diff,context_drop,question_rise,total_shift
0,0.4668531075264191,0.4374602644506443,0.029392843075774833,540,690,-150,-13.450874134898186,23.853489562869072,10.402615427970886
1,0.46748167000780927,0.4877456459003816,-0.02026397589257234,787,1271,-484,-8.935259580612183,7.403037071228027,-1.5322225093841553
2,0.5098894484018143,0.4347147450665402,0.0751747033352741,738,724,14,34.74493723362684,-28.197462901473045,6.547474332153797
3,0.48640833834826136,0.4226707257079668,0.06373761264029454,1779,776,1003,12.352499466389418,-4.5793470442295074,7.77315242215991
4,0.5373476895280997,0.4491171285182228,0.08823056100987697,858,640,218,40.905443815514445,-31.00308007001877,9.902363745495677
5,0.45324296768853933,0.5010073287385449,-0.04776436105000559,1017,1230,-213,10.57684438303113,-13.989519074559212,-3.412674691528082
6,0.49991133503848034,0.5257176823892465,-0.0258063473507662,1073,2209,-1136,5.389786291867495,-10.439413368701935,-5.04962707683444
7,0.3808484150537007,0.4543983738920505,-0.0735499588383498,394,509,-115,-0.4943552501499653,-10.188534289598465,-10.68288953974843
8,0.44932104032944215,0.4847639918979258,-0.03544295156848365,519,690,-171,5.838911317288876,-15.67036747932434,-9.831456162035465
9,0.49638044561843453,0.5137731545295858,-0.0173927089111513,1034,1141,-107,-8.158479513600469,4.612059265375137,-3.5464202482253313
10,0.5120978891296861,0.40954551768547465,0.10255237144421148,627,799,-172,11.480841856449842,-1.757911168038845,9.722930688410997
11,0.5566690748248332,0.44899392991146303,0.10767514491337016,795,1127,-332,14.304548095911741,-0.9193202704191208,13.38522782549262
12,0.44000045080264594,0.4515950093839367,-0.01159455858129077,593,562,31,7.001917710527778,-11.756545402109623,-4.754627691581845
13,0.4364268815625568,0.4190226474776564,0.01740423408490044,574,257,317,6.042569626122713,-7.033670112490654,-0.9911004863679409
14,0.5284142051477714,0.4523490913790446,0.07606511376872677,1103,1073,30,14.083591382950544,-3.3941691666841507,10.689422216266394
15,0.45499905546392133,0.3938338749984458,0.06116518046547553,881,394,487,3.4427455216646194,-6.488187700510025,-3.0454421788454056
16,0.4643389086776617,0.44877890411859045,0.01556000455907125,852,1137,-285,8.50593503471464,-8.079729840159416,0.426205194555223
17,0.5103871546707767,0.4272790337478126,0.08310812092296405,1024,527,497,14.309857036918402,-4.687529563903809,9.622327473014593
18,0.4630147288855958,0.45836980910377906,0.004644919781816748,554,509,45,-7.706263978034258,9.741177543997765,2.0349135659635067
19,0.49974615420378954,0.44213402357177106,0.05761213063201848,636,600,36,36.302067855373025,-38.934725642204285,-2.6326577868312597
20,0.4174121973824867,0.4482363617974848,-0.03082416441499808,658,917,-259,-11.336034584790468,14.758286491036415,3.422251906245947
21,0.42943735696378876,0.4439005965288093,-0.014463239565020547,519,620,-101,0.8318064045161009,-1.7645334005355835,-0.9327269960194826
22,0.48139449926342104,0.4374987836246783,0.04389571563874273,838,554,284,12.98516619950533,-7.5512199103832245,5.433946289122105
23,0.4449874133716131,0.37142674920852514,0.07356066416308799,598,415,183,5.712291928008199,4.969769641757011,10.68206156976521
24,0.4583234802934114,0.46781435955239253,-0.009490879258981122,800,1073,-273,1.9942750241607428,-2.6110966503620148,-0.616821626201272
25,0.46014991584450354,0.4546957472002782,0.005454168644225321,797,1137,-340,8.756676394492388,-14.193821251392365,-5.437144856899977
26,0.45336227090005465,0.4028875413807682,0.05047472951928644,924,973,-49,-0.5721091683954,8.188760682940483,7.616651514545083
27,0.49061466612712984,0.4323558664193438,0.058258799707786024,1190,536,654,2.1700071170926094,3.4547018706798553,5.624708987772465
28,0.5490082392088423,0.4175619967900657,0.13144624241877662,704,685,19,28.353943079710007,-9.876982659101486,18.47696042060852
29,0.5040321738088407,0.44219443728930097,0.06183773651953972,622,503,119,-9.980919376015663,16.828241378068924,6.847322002053261
30,0.5060143996822791,0.45632049490755017,0.04969390477472896,687,838,-151,-1.7156141716986895,7.845527984201908,6.129913812503219
31,0.46831530935635707,0.3633614582339531,0.10495385112240396,568,257,311,15.807554062455893,-9.8827193826437,5.924834679812193
32,0.40328093523731134,0.4362567991598223,-0.03297586392251095,257,1065,-808,-13.577915286645293,8.879155620932579,-4.698759665712714
33,0.4756689150036948,0.4286318590195281,0.04703705598416669,527,551,-24,21.16593647375703,-20.37139257788658,0.7945438958704472
34,0.4395290050575309,0.4351399277433521,0.004389077314178813,638,503,135,1.8193868063390255,-2.513235092163086,-0.6938482858240604
35,0.5133708276568897,0.487456305501673,0.025914522155216668,610,746,-136,21.071876417845488,-17.79088692367077,3.280989494174719
36,0.5482475604605886,0.40428876419528365,0.143958796265305,971,1245,-274,15.394295779056847,-3.464412249624729,11.929883529432118
37,0.4434825013804178,0.44303090882863033,0.0004515925517874497,776,882,-106,6.119281992316246,-8.575986325740814,-2.456704333424568
38,0.4484040742494345,0.49269462970176126,-0.04429055545232674,543,638,-95,6.975030140951276,-15.465794056653976,-8.4907639157027
39,0.4699040222580696,0.4272289260730688,0.042675096185000816,762,615,147,7.196510784327984,0.4582529664039612,7.654763750731945
40,0.4243648230129648,0.3946889081602718,0.029675914852692997,549,568,-19,2.550503183156252,-0.09295356273651123,2.4575496204197407
41,0.4241280260237238,0.41990852295466957,0.00421950306905422,759,576,183,4.271124141290784,-3.73318313062191,0.5379410106688738
42,0.41130512004546327,0.41883801224617695,-0.007532892200713681,509,1034,-525,-4.876547992229462,5.383232742547989,0.5066847503185272
43,0.3453694023914073,0.4359014649880992,-0.09053206259669189,176,574,-398,-3.6922893449664116,-7.196859210729599,-10.88914855569601
44,0.404196816092731,0.4636765836849501,-0.059479767592219124,818,1220,-402,8.877937499433756,-25.7670216858387,-16.889084186404943
45,0.4323535061442109,0.39550322160845724,0.036850284535753675,809,576,233,5.63647997379303,-5.83239084482193,-0.19591087102890015
46,0.43697739058556817,0.4604857545598195,-0.023508363974251323,536,585,-49,-6.717707147821784,1.5535617172718048,-5.164145430549979
47,0.44280211666650093,0.48886162810595296,-0.04605951143945203,599,1150,-551,-21.237581809982657,19.155313849449158,-2.0822679605334997
48,0.44968531803858175,0.4461183631162603,0.0035669549223214525,391,1285,-894,8.45676938816905,-13.511371955275536,-5.054602567106485
49,0.40036058703853883,0.40575777502231497,-0.005397187983776142,527,541,-14,0.6007535345852375,-2.6846471428871155,-2.083893608301878
50,0.44099967968427073,0.4141308512422998,0.026868828441970916,638,637,1,-4.878933031111956,12.023000657558441,7.1440676264464855
51,0.4782036729230954,0.379431670018523,0.09877200290457239,875,586,289,3.2159553058445454,11.822179228067398,15.038134533911943
52,0.4453903287897263,0.41814689569297614,0.027243433096750147,551,771,-220,-2.346666231751442,10.50862143933773,8.161955207586288
53,0.46099059630500366,0.5002544782760339,-0.0392638819710302,702,1024,-322,7.807415055111051,-17.84029170870781,-10.032876653596759
54,0.47206164221928865,0.43970184813420415,0.03235979408508449,568,892,-324,8.114478588104248,-6.532799139618874,1.5816794484853745
55,0.46276043164684255,0.4546040741124232,0.008156357534419345,1271,724,547,17.401391157880425,-19.538447603583336,-2.1370564457029104
56,0.48835609154626186,0.5353253682642548,-0.04696927671799295,1285,2209,-924,-24.32688524387777,13.688666939735413,-10.638218304142356
57,0.4695301891786067,0.5062209096386913,-0.036690720460084536,690,1103,-413,5.6773430574685335,-13.660502701997757,-7.983159644529223
58,0.4827321025463338,0.5084446453914859,-0.02571254284515212,1145,760,385,1.9609343688935041,-4.9960769191384315,-3.0351425502449274
59,0.44724290903488134,0.43005831645710724,0.017184592577774105,830,855,-25,15.396292936056852,-23.731048852205276,-8.334755916148424
60,0.5426970846599319,0.3994842841585373,0.14321280050139462,865,306,559,12.01703766360879,3.7084786891937256,15.725516352802515
61,0.47021134151776955,0.48942921055814237,-0.019217869040372815,942,585,357,18.321214301511645,-28.282876282930374,-9.961661981418729
62,0.4212707527693751,0.4239006777712063,-0.002629925001831235,586,688,-102,12.376598117873073,-20.31794422119856,-7.941346103325486
63,0.44978629260059744,0.4480821603236415,0.0017041322769559275,634,546,88,17.685047939419746,-22.790440917015076,-5.105392977595329
64,0.49600904686531866,0.44595562047788484,0.05005342638743382,697,771,-74,4.856777438893914,0.29902851581573486,5.155805954709649
65,0.40566060142127813,0.39692917296874414,0.008731428452533996,845,576,269,-0.4389636181294918,4.88723137229681,4.448267754167318
66,0.43492683140480076,0.4887096768126113,-0.05378284540781053,598,1150,-552,-1.1157597042620182,-4.216057151556015,-5.331816855818033
67,0.4920191955284126,0.4556321507708403,0.03638704475757232,635,869,-234,30.624137312173843,-32.17234003543854,-1.5482027232646942
68,0.4411748000872248,0.43854405391037227,0.0026307461768525497,601,543,58,11.166085356846452,-14.511263489723206,-3.345178132876754
69,0.5019907212302883,0.4409911015428222,0.060999619687466144,881,702,179,-6.958274805918336,16.47263576835394,9.514360962435603
70,0.5244777267331047,0.41904661706837054,0.10543110966473412,607,973,-366,3.808910332620144,5.842940583825111,9.651850916445255
71,0.49966809464174566,0.6073396126497284,-0.10767151800798269,503,704,-201,7.294459916651249,-20.653973132371902,-13.359513215720654
72,0.4880423217517063,0.4664518615561168,0.021590460195589523,869,892,-23,8.147252904251218,-9.48242449760437,-1.3351715933531523
73,0.42887146410104415,0.39871141076998234,0.03016005333106181,882,516,366,4.097955541685224,-3.2056307047605515,0.8923248369246721
74,0.5740877852165801,0.44474184726026383,0.12934593795631627,1539,760,779,16.500958697870374,5.2726908177137375,21.77364951558411
75,0.3905766188402321,0.49464617983441006,-0.10406956099417797,815,1779,-964,-6.7942563546821475,-3.098439022898674,-9.892695377580822
76,0.526494286204457,0.5005044990227122,0.025989787181744828,1245,554,691,6.835229362361133,-2.5839323699474335,4.2512969924137
77,0.4954602412572856,0.4412376166138209,0.05422262464346472,688,615,73,3.509623110294342,4.057176366448402,7.5667994767427444
78,0.47195227496773157,0.4170319051771532,0.05492036979057835,690,536,154,6.423251073807478,-2.5296708941459656,3.8935801796615124
79,0.48896752199742427,0.4332918283595154,0.05567569363790886,1057,586,471,7.581337131559849,-5.78928679972887,1.7920503318309784
80,0.46074285252952885,0.4861522362957642,-0.02540938376623536,545,607,-62,-2.947034616023302,0.7780608087778091,-2.168973807245493
81,0.39494973428942204,0.4589388035898335,-0.06398906930041148,917,1034,-117,3.1865345519036055,-9.544193267822266,-6.35765871591866
82,0.47626787737238635,0.4884276860832911,-0.012159808710904774,703,791,-88,-2.4772130995988846,1.2282450795173645,-1.24896802008152
83,0.46193429728373797,0.4077559468727313,0.05417835041100666,791,1057,-266,17.311612721532583,-19.789646327495575,-2.4780336059629917
84,0.46339315891493177,0.43691781975883176,0.02647533915610001,842,1230,-388,37.12886720709503,-44.507358610630035,-7.378491403535008
85,0.4665359898477552,0.373691290442206,0.09284469940554918,782,767,15,15.299195419996977,-10.28340956568718,5.015785854309797
86,0.5132844197803705,0.4589717240668955,0.05431269571347502,821,760,61,1.81552105396986,5.26754455268383,7.08306560665369
87,0.400553176330962,0.4274339483359491,-0.02688077200498712,699,257,442,-12.302829097956419,17.00724819302559,4.70441909506917
88,0.48840323742953395,0.5041811638062518,-0.01577792637671782,891,503,388,1.1610352098941803,-6.3474834859371185,-5.186448276042938
89,0.4625165788717743,0.42143263367798495,0.04108394519378933,769,543,226,8.72062300145626,-5.715463548898697,3.005159452557564
90,0.44858164523114175,0.4853033861661496,-0.03672174093500785,513,925,-412,-3.7279901038855314,-5.829954847693443,-9.557944951578975
91,0.39935771277298165,0.5154156938551105,-0.11605798108212889,308,865,-557,-3.1737943831831217,-14.993336886167526,-18.167131269350648
92,0.466750674910018,0.517617364623808,-0.05086668971379005,550,769,-219,6.998999573290348,-17.735274001955986,-10.736274428665638
93,0.45151026296991703,0.4456956359867223,0.005814626983194737,702,690,12,-10.788021206855774,14.247149765491486,3.4591285586357117
94,0.49409294699308187,0.4052812020929229,0.08881174490015897,698,157,541,29.150983676314354,-24.148122042417526,5.002861633896828
95,0.4350819284860788,0.40324605162489335,0.03183587686118544,415,845,-430,-15.739796344190836,28.673678070306778,12.933881726115942
96,0.41263958837924986,0.4544088114728777,-0.04176922309362785,506,536,-30,0.15194937959313393,-8.431211665272713,-8.279262285679579
97,0.43239078846136747,0.3956566075135869,0.03673418094778058,306,610,-304,-12.56283599510789,23.85009828209877,11.287262286990881
98,0.47628127059643227,0.42596155590186685,0.05031971469456542,1172,610,562,5.424796149134636,2.6543699204921722,8.079166069626808
